Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
10ml-essential-oils-for-humidifier-diffuser-essential-oils-fragrance-aroma-diffuser-lavender-lemon-sandalwood-cherry-blossoms,,,,,,,,,VIOLET,,,,,29011231-violet-china,0,shopify,deny,oberlo,95.73,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,kg,,,
10ml-essential-oils-for-humidifier-diffuser-essential-oils-fragrance-aroma-diffuser-lavender-lemon-sandalwood-cherry-blossoms,,,,,,,,,VANILLA,,,,,29011231-vanilla-china,0,shopify,deny,oberlo,95.73,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,kg,,,
10ml-essential-oils-for-humidifier-diffuser-essential-oils-fragrance-aroma-diffuser-lavender-lemon-sandalwood-cherry-blossoms,,,,,,,,,JASMINE,,,,,29011231-jasmine-china,0,shopify,deny,oberlo,95.73,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,kg,,,
10ml-essential-oils-for-humidifier-diffuser-essential-oils-fragrance-aroma-diffuser-lavender-lemon-sandalwood-cherry-blossoms,,,,,,,,,LEMON,,,,,29011231-lemon-china,0,shopify,deny,oberlo,95.73,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,kg,,,
10ml-essential-oils-for-humidifier-diffuser-essential-oils-fragrance-aroma-diffuser-lavender-lemon-sandalwood-cherry-blossoms,,,,,,,,,SANDALWOOD,,,,,29011231-sandalwood-china,0,shopify,deny,oberlo,95.73,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,kg,,,
10ml-essential-oils-for-humidifier-diffuser-essential-oils-fragrance-aroma-diffuser-lavender-lemon-sandalwood-cherry-blossoms,,,,,,,,,LAVENDER,,,,,29011231-lavender-china,0,shopify,deny,oberlo,95.73,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,kg,,,
15w-qi-fast-wireless-charger-stand-for-iphone-11-xr-x-8-apple-watch-4-in-1-foldable-charging-dock-station-for-airpods-pro-iwatch,Trådlös laddare för dina apple produkter 15W  iPhone 11 XR X 8 Apple Watch 4 i1 dockstation,<p><span><strong></strong></span><span><strong>Brand Name:</strong> DCAE</span><br><span><strong>Charging Pad Material:</strong> Plastic</span><br><span><strong>Features:</strong> With Charging Indicator</span><br><span><strong>Features:</strong> With Cable</span><br><span><strong>Features:</strong> Used With Phone</span><br><span><strong>Features:</strong> Used With Smartwatch</span><br><span><strong>Features:</strong> Used With Earphone</span><br><span><strong>Connector Type:</strong> Type C</span><br><span><strong>Built in Cooling Fan:</strong> No</span><br><span><strong>Origin:</strong> CN(Origin)</span><br><span><strong>Form Feature:</strong> Desktop Stand &amp,,,,,,Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15w-qi-fast-wireless-charger-stand-for-iphone-11-xr-x-8-apple-watch-4-in-1-foldable-charging-dock-station-for-airpods-pro-iwatch,,,,,,,,,Vit 15W,,,,,33406220-style1-15w-white-cn,0,shopify,deny,oberlo,328,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1401521231.jpg?v=1614876310,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1401521229.jpg?v=1614876310,kg,,,
15w-qi-fast-wireless-charger-stand-for-iphone-11-xr-x-8-apple-watch-4-in-1-foldable-charging-dock-station-for-airpods-pro-iwatch,,,,,,,,,Vit 10W,,,,,33406220-style2-10w-white-cn,0,shopify,deny,oberlo,285,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1401521228.jpg?v=1614876310,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1401521231.jpg?v=1614876310,kg,,,
15w-qi-fast-wireless-charger-stand-for-iphone-11-xr-x-8-apple-watch-4-in-1-foldable-charging-dock-station-for-airpods-pro-iwatch,,,,,,,,,Svart 15W,,,,,33406220-style1-15w-black-cn,0,shopify,deny,oberlo,328,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1401521229.jpg?v=1614876310,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1401521228.jpg?v=1614876310,kg,,,
15w-qi-fast-wireless-charger-stand-for-iphone-11-xr-x-8-apple-watch-4-in-1-foldable-charging-dock-station-for-airpods-pro-iwatch,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1401521230.jpg?v=1614876310,5,,,,,,,,,,,,,,,,,,,,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,Magnetisk USB-kabel,,,,,,,Color,,Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For iPhone Silver,,1m,,,24942118-china-for-iphone-silver-1m,0,shopify,deny,oberlo,55.29,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910630.jpg?v=1614876318,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910629.jpg?v=1614876318,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Micro Black,,2m,,,24942118-china-for-micro-black-2m,0,shopify,deny,oberlo,65.78,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910629.jpg?v=1614876318,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910619.jpg?v=1614876321,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,Only Plug For Iphone,,2m,,,24942118-china-only-plug-for-iphone-2m,0,shopify,deny,oberlo,19.65,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910616.jpg?v=1614876318,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910638.jpg?v=1614876323,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,Only Cable Gray,,1m,,,24942118-china-only-cable-gray-1m,0,shopify,deny,oberlo,49.12,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910615.jpg?v=1614876318,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910631.jpg?v=1614876322,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,Only Cable Black,,1m,,,24942118-china-only-cable-black-1m,0,shopify,deny,oberlo,46.13,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910634.jpg?v=1614876318,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910635.jpg?v=1614876319,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Type C Red,,1m,,,24942118-china-for-type-c-red-1m,0,shopify,deny,oberlo,52.29,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910617.jpg?v=1614876318,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910621.jpg?v=1614876343,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Type C Gray,,2m,,,24942118-china-for-type-c-gray-2m,0,shopify,deny,oberlo,68.77,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910636.jpg?v=1614876318,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910620.jpg?v=1614876319,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Micro Silver,,1m,,,24942118-china-for-micro-silver-1m,0,shopify,deny,oberlo,52.29,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910618.jpg?v=1614876318,9,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910618.jpg?v=1614876318,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For iPhone Red,,2m,,,24942118-china-for-iphone-red-2m,0,shopify,deny,oberlo,74.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910635.jpg?v=1614876319,10,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910627.jpg?v=1614876328,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Micro Silver,,2m,,,24942118-china-for-micro-silver-2m,0,shopify,deny,oberlo,65.78,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910625.jpg?v=1614876319,11,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910618.jpg?v=1614876318,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,Only Cable Silver,,2m,,,24942118-china-only-cable-silver-2m,0,shopify,deny,oberlo,65.61,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910620.jpg?v=1614876319,12,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910634.jpg?v=1614876318,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,Only Cable Black,,2m,,,24942118-china-only-cable-black-2m,0,shopify,deny,oberlo,65.61,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910632.jpg?v=1614876320,13,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910635.jpg?v=1614876319,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For iPhone Red,,1m,,,24942118-china-for-iphone-red-1m,0,shopify,deny,oberlo,55.29,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910622.jpg?v=1614876320,14,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910627.jpg?v=1614876328,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Micro Gold,,2m,,,24942118-china-for-micro-gold-2m,0,shopify,deny,oberlo,71.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910633.jpg?v=1614876320,15,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910617.jpg?v=1614876318,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Type C Silver,,2m,,,24942118-china-for-type-c-silver-2m,0,shopify,deny,oberlo,65.78,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910637.jpg?v=1614876321,16,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910623.jpg?v=1614876333,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Micro Black,,1m,,,24942118-china-for-micro-black-1m,0,shopify,deny,oberlo,52.29,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910619.jpg?v=1614876321,17,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910619.jpg?v=1614876321,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Type C Gray,,1m,,,24942118-china-for-type-c-gray-1m,0,shopify,deny,oberlo,55.29,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910624.jpg?v=1614876322,18,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910620.jpg?v=1614876319,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For iPhone Gold,,2m,,,24942118-china-for-iphone-gold-2m,0,shopify,deny,oberlo,74.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910631.jpg?v=1614876322,19,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910628.jpg?v=1614876332,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For iphone Black,,1m,,,24942118-china-for-iphone-black-1m,0,shopify,deny,oberlo,55.29,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910638.jpg?v=1614876323,20,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910630.jpg?v=1614876318,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Type C Gold,,1m,,,24942118-china-for-type-c-gold-1m,0,shopify,deny,oberlo,52.29,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910627.jpg?v=1614876328,21,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910622.jpg?v=1614876320,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For iphone Black,,2m,,,24942118-china-for-iphone-black-2m,0,shopify,deny,oberlo,74.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910628.jpg?v=1614876332,22,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910630.jpg?v=1614876318,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,Only Type C Plug,,2m,,,24942118-china-only-type-c-plug-2m,0,shopify,deny,oberlo,18.82,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910623.jpg?v=1614876333,23,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910637.jpg?v=1614876321,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Micro Red,,1m,,,24942118-china-for-micro-red-1m,0,shopify,deny,oberlo,52.29,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910621.jpg?v=1614876343,24,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910616.jpg?v=1614876318,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Micro Gray,,2m,,,24942118-china-for-micro-gray-2m,0,shopify,deny,oberlo,68.77,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910615.jpg?v=1614876318,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For iPhone Gray,,2m,,,24942118-china-for-iphone-gray-2m,0,shopify,deny,oberlo,74.94,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910625.jpg?v=1614876319,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,Only Cable Gray,,2m,,,24942118-china-only-cable-gray-2m,0,shopify,deny,oberlo,68.61,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910631.jpg?v=1614876322,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,Only Cable Silver,,1m,,,24942118-china-only-cable-silver-1m,0,shopify,deny,oberlo,46.13,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910634.jpg?v=1614876318,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For iPhone Gold,,1m,,,24942118-china-for-iphone-gold-1m,0,shopify,deny,oberlo,55.29,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910628.jpg?v=1614876332,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Type C Silver,,1m,,,24942118-china-for-type-c-silver-1m,0,shopify,deny,oberlo,52.29,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910623.jpg?v=1614876333,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Type C Black,,1m,,,24942118-china-for-type-c-black-1m,0,shopify,deny,oberlo,52.29,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910624.jpg?v=1614876322,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Micro Gold,,1m,,,24942118-china-for-micro-gold-1m,0,shopify,deny,oberlo,52.29,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910617.jpg?v=1614876318,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,Only Cable Gold,,2m,,,24942118-china-only-cable-gold-2m,0,shopify,deny,oberlo,65.61,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910633.jpg?v=1614876320,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For iPhone Gray,,1m,,,24942118-china-for-iphone-gray-1m,0,shopify,deny,oberlo,55.29,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910625.jpg?v=1614876319,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Micro Red,,2m,,,24942118-china-for-micro-red-2m,0,shopify,deny,oberlo,65.78,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910616.jpg?v=1614876318,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,Only Cable Gold,,1m,,,24942118-china-only-cable-gold-1m,0,shopify,deny,oberlo,46.13,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910633.jpg?v=1614876320,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,Only Cable Red,,1m,,,24942118-china-only-cable-red-1m,0,shopify,deny,oberlo,46.13,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910632.jpg?v=1614876320,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Type C Black,,2m,,,24942118-china-for-type-c-black-2m,0,shopify,deny,oberlo,71.94,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910624.jpg?v=1614876322,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Micro Gray,,1m,,,24942118-china-for-micro-gray-1m,0,shopify,deny,oberlo,55.29,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910615.jpg?v=1614876318,kg,,,
uslion-led-magnetic-usb-cable-fast-charging-usb-type-c-phone-cable-magnet-charger-data-charge-micro-usb-for-iphone-11-for-xiaomi,,,,,,,,,For Type C Red,,2m,,,24942118-china-for-type-c-red-2m,0,shopify,deny,oberlo,65.78,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1628910621.jpg?v=1614876343,kg,,,
quick-charge-3-0-for-iphone-charger-wall-fast-charging-for-samsung-s10-s9-s8-plug-xiaomi-mi-huawei-mobile-phone-chargers-adapter,Snabbladdare till olika mobilmodeller,,,,,,,Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quick-charge-3-0-for-iphone-charger-wall-fast-charging-for-samsung-s10-s9-s8-plug-xiaomi-mi-huawei-mobile-phone-chargers-adapter,,,,,,,,,Vit,,,,,37796478-eu-white,0,shopify,deny,oberlo,59.81,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1441716327.jpg?v=1614876311,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1441716325.jpg?v=1614876311,kg,,,
quick-charge-3-0-for-iphone-charger-wall-fast-charging-for-samsung-s10-s9-s8-plug-xiaomi-mi-huawei-mobile-phone-chargers-adapter,,,,,,,,,Vit och Svart,,,,,37796478-eu-half-black,0,shopify,deny,oberlo,59.81,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1441716326.jpg?v=1614876311,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1441716324.jpg?v=1614876311,kg,,,
quick-charge-3-0-for-iphone-charger-wall-fast-charging-for-samsung-s10-s9-s8-plug-xiaomi-mi-huawei-mobile-phone-chargers-adapter,,,,,,,,,Svart,,,,,37796478-eu-all-black,0,shopify,deny,oberlo,59.81,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1441716323.jpg?v=1614876311,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1441716323.jpg?v=1614876311,kg,,,
quick-charge-3-0-for-iphone-charger-wall-fast-charging-for-samsung-s10-s9-s8-plug-xiaomi-mi-huawei-mobile-phone-chargers-adapter,,,,,,,,,Orange,,,,,37796478-eu-orange,0,shopify,deny,oberlo,59.81,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1441716324.jpg?v=1614876311,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1441716328.jpg?v=1614876311,kg,,,
quick-charge-3-0-for-iphone-charger-wall-fast-charging-for-samsung-s10-s9-s8-plug-xiaomi-mi-huawei-mobile-phone-chargers-adapter,,,,,,,,,Röd,,,,,37796478-eu-red,0,shopify,deny,oberlo,59.81,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1441716325.jpg?v=1614876311,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1441716327.jpg?v=1614876311,kg,,,
quick-charge-3-0-for-iphone-charger-wall-fast-charging-for-samsung-s10-s9-s8-plug-xiaomi-mi-huawei-mobile-phone-chargers-adapter,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0542/0462/9171/products/product-image-1441716328.jpg?v=1614876311,7,,,,,,,,,,,,,,,,,,,,,,
